date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:47:22	194078/194078	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f61e-5a0aa1387b827%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-solid-900.eot?	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:22	76120/76120	---M--	200	added ('OK')	text/html	etag:%2212958-5a0aa1387d767%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-solid-900.woff2	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-solid-900.html	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:23	99004/99004	---M--	200	added ('OK')	application/font-woff	etag:%22182bc-5a0aa1387d767%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-solid-900.woff	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-solid-900.woff	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:23	193792/193792	---M--	200	added ('OK')	application/font-sfnt	etag:%222f500-5a0aa1387d767%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-solid-900.ttf	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-solid-900.ttf	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:24	849240/849240	---M--	200	added ('OK')	image/svg+xml	etag:%22cf558-5a0aa1387c7c7%22	https://fasor.its.ac.id/vendor/fontawesome/webfonts/fa-solid-900.svg	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/vendor/fontawesome/webfonts/fa-solid-900.svg	(from https://fasor.its.ac.id/vendor/fontawesome/css/all.min.css)
21:47:25	16491/16491	---M-Z	200	added ('OK')	text/css	etag:%225eb03d8e-406b%22	http://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.standalone.min.css	C:/xampp/htdocs/fasorITS/cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.standalone.min.css	(from https://fasor.its.ac.id/order/create/1)
21:47:25	454/454	---MC-	200	added ('OK')	image/png	date:Sun,%2001%20Jan%202023%2003:14:00%20GMT	https://www.cscpro.org/image/xmzx.png	C:/xampp/htdocs/fasorITS/www.cscpro.org/image/xmzx.png	(from https://fasor.its.ac.id/css/main.css?gTsyN5woeD5xFU9stHYO8hmWUWLwBGYH)
21:47:26	34172/34172	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03d8e-857c%22	http://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js	C:/xampp/htdocs/fasorITS/cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js	(from https://fasor.its.ac.id/order/create/1)
21:47:26	453/453	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03d8e-1c5%22	http://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/locales/bootstrap-datepicker.id.min.js	C:/xampp/htdocs/fasorITS/cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/locales/bootstrap-datepicker.id.min.js	(from https://fasor.its.ac.id/order/create/1)
21:47:28	14448/14448	---M--	200	added ('OK')	image/png	etag:%2261a38aab-3870%22	https://my.its.ac.id/assets/media/img/myits-sso-blue.png	C:/xampp/htdocs/fasorITS/my.its.ac.id/assets/media/img/myits-sso-blue.png	(from https://fasor.its.ac.id/login)
21:47:28	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Jan%202023%2014:47:28%20GMT	https://fasor.its.ac.id/auth	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/auth	(from https://fasor.its.ac.id/login)
21:47:29	5548/5548	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202023%2014:47:29%20GMT	https://fasor.its.ac.id/article	C:/xampp/htdocs/fasorITS/fasor.its.ac.id/article.html	(from https://fasor.its.ac.id/article/1)
